,game_id,home_name,away_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,home_ERA,home_ER,home_R,home_SO,home_BB,home_SO/BB,home_WHIP,away_ERA,away_ER,away_R,away_SO,away_BB,away_SO/BB,away_WHIP,home_OBP,home_SLG,home_HR,home_R/G,home_BB_batting,home_SO_batting,home_IBB,away_home_OBP,away_home_SLG,away_home_HR,away_home_R/G,away_home_BB_batting,away_home_SO_batting,away_home_IBB,temp,condition,wind,condition_Clear,condition_Cloudy,condition_Dome,condition_Drizzle,condition_Overcast,condition_Partly Cloudy,condition_Rain,condition_Roof Closed,condition_Snow,condition_Sunny,home_lineup_score,away_lineup_score,home_n_starters,away_n_starters
1020,778217,Houston Astros,Toronto Blue Jays,Ronel Blanco,Chris Bassitt,1,5,4.1,22.0,22.0,48.0,20.0,2.4,1.179,3.96,75.0,80.0,166.0,52.0,3.19,1.327,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,73,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.6278181818181818,0.6552222222222223,11,9
1021,778211,Los Angeles Angels,Pittsburgh Pirates,José Soriano,Bailey Falter,9,3,4.26,80.0,89.0,152.0,78.0,1.95,1.396,4.45,62.0,68.0,81.0,46.0,1.76,1.285,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,64,Clear,"9 mph, Out To CF",True,False,False,False,False,False,False,False,False,False,0.6998,0.6644,10,10
1022,778212,Arizona Diamondbacks,Tampa Bay Rays,Brandon Pfaadt,Zack Littell,1,5,5.25,103.0,107.0,147.0,37.0,3.97,1.33,3.81,79.0,81.0,130.0,32.0,4.06,1.104,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,88,Clear,"3 mph, L To R",True,False,False,False,False,False,False,False,False,False,0.8252222222222222,0.7134444444444444,9,9
1023,778210,San Francisco Giants,Milwaukee Brewers,Jordan Hicks,Jose Quintana,11,3,6.95,52.0,56.0,58.0,32.0,1.81,1.663,3.96,58.0,65.0,89.0,50.0,1.78,1.291,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,56,Partly Cloudy,"10 mph, Varies",False,False,False,False,False,True,False,False,False,False,0.6609166666666667,0.729,12,10
1024,778213,Athletics,Texas Rangers,Osvaldo Bido,Patrick Corbin,8,5,5.87,52.0,56.0,68.0,35.0,1.94,1.607,4.4,76.0,79.0,131.0,51.0,2.57,1.365,,,,,,,,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,71,Clear,"12 mph, Out To RF",True,False,False,False,False,False,False,False,False,False,0.7415454545454545,0.6777272727272727,11,11
1025,778214,Atlanta Braves,St. Louis Cardinals,Bryce Elder,Miles Mikolas,1,4,5.3,92.0,95.0,131.0,51.0,2.57,1.394,4.84,84.0,87.0,100.0,37.0,2.7,1.318,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,76,Partly Cloudy,"6 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.7090909090909091,0.7008888888888889,11,9
1026,778209,Detroit Tigers,San Diego Padres,Reese Olson,Kyle Hart,0,6,3.15,24.0,24.0,65.0,25.0,2.6,1.209,5.86,28.0,28.0,37.0,13.0,2.85,1.186,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,73,Sunny,"7 mph, In From RF",False,False,False,False,False,False,False,False,False,True,0.729,0.5416923076923077,9,13
1027,778203,New York Mets,Philadelphia Phillies,David Peterson,Zack Wheeler,3,4,4.22,79.0,84.0,150.0,65.0,2.31,1.37,2.71,45.0,48.0,195.0,33.0,5.91,0.935,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,70,Sunny,"8 mph, L To R",False,False,False,False,False,False,False,False,False,True,0.6801666666666666,0.7623333333333333,12,12
1028,778208,Miami Marlins,Cincinnati Reds,Sandy Alcantara,Brady Singer,5,2,5.36,104.0,107.0,142.0,57.0,2.49,1.271,4.03,76.0,80.0,163.0,60.0,2.72,1.238,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,78,Partly Cloudy,"9 mph, Out To RF",False,False,False,False,False,True,False,False,False,False,0.7156666666666667,0.7976363636363636,9,11
1029,778206,Cleveland Guardians,New York Yankees,Luis L. Ortiz,Carlos Rodón,5,1,,,,,,,,3.09,67.0,74.0,203.0,73.0,2.78,1.049,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,71,Sunny,"4 mph, Out To RF",False,False,False,False,False,False,False,False,False,True,0.6775454545454546,0.7922222222222222,11,9
1030,778204,Washington Nationals,Baltimore Orioles,Trevor Williams,Tomoyuki Sugano,3,4,6.21,57.0,59.0,65.0,21.0,3.1,1.536,4.64,81.0,85.0,106.0,36.0,2.94,1.331,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,75,Clear,"6 mph, R To L",True,False,False,False,False,False,False,False,False,False,0.7096363636363636,0.6802727272727273,11,11
1031,778207,Boston Red Sox,Seattle Mariners,Sean Newcomb,Emerson Hancock,8,5,2.73,28.0,36.0,91.0,31.0,2.94,1.354,4.9,49.0,51.0,64.0,31.0,2.06,1.378,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,70,Clear,"10 mph, In From LF",True,False,False,False,False,False,False,False,False,False,0.7297,0.6843,10,10
1032,778205,Chicago Cubs,Los Angeles Dodgers,Matthew Boyd,Ben Casparius,6,7,3.21,64.0,69.0,154.0,42.0,3.67,1.091,4.64,40.0,41.0,71.0,21.0,3.38,1.275,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,66,Clear,"4 mph, Out To LF",True,False,False,False,False,False,False,False,False,False,0.8337,0.6877,10,10
1033,778200,Houston Astros,Toronto Blue Jays,Ryan Gusto,Bowden Francis,1,3,5.67,64.0,67.0,97.0,36.0,2.69,1.475,6.05,43.0,46.0,54.0,27.0,2.0,1.531,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,73,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.6460833333333333,0.6127272727272728,12,11
1034,778201,Minnesota Twins,Chicago White Sox,David Festa,Bryse Wilson,3,6,5.4,32.0,35.0,53.0,19.0,2.79,1.275,6.65,35.0,37.0,28.0,19.0,1.47,1.817,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,66,Partly Cloudy,"14 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.6498,0.5960833333333334,10,12
1035,778202,Los Angeles Angels,Pittsburgh Pirates,Jack Kochanowicz,Andrew Heaney,3,0,6.81,84.0,89.0,72.0,58.0,1.24,1.748,5.52,75.0,77.0,86.0,40.0,2.15,1.381,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,61,Cloudy,"7 mph, Varies",False,True,False,False,False,False,False,False,False,False,0.657888888888889,0.6712,9,10
1036,778199,Arizona Diamondbacks,Tampa Bay Rays,Eduardo Rodriguez,Taj Bradley,7,6,,,,,,,,5.05,80.0,88.0,127.0,56.0,2.27,1.311,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,87,Clear,"4 mph, L To R",True,False,False,False,False,False,False,False,False,False,0.729,0.6846153846153846,12,13
1037,778198,San Francisco Giants,Milwaukee Brewers,Logan Webb,Freddy Peralta,2,4,3.22,74.0,82.0,224.0,46.0,4.87,1.237,2.7,53.0,54.0,204.0,66.0,3.09,1.075,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,54,Cloudy,"16 mph, Out To CF",False,True,False,False,False,False,False,False,False,False,0.6754444444444444,0.7017272727272726,9,11
1038,778197,Athletics,Texas Rangers,JP Sears,Kumar Rocker,2,5,5.04,76.0,79.0,117.0,36.0,3.25,1.319,5.74,41.0,42.0,56.0,23.0,2.43,1.461,,,,,,,,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,65,Clear,"7 mph, Varies",True,False,False,False,False,False,False,False,False,False,0.7312,0.6470833333333333,10,12
1039,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1040,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1041,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1042,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1043,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1044,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1045,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1046,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1047,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1048,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1049,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1050,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1051,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1052,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1053,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1054,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1055,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1056,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1057,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1058,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1059,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1060,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1061,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1062,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1063,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1064,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1065,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1066,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1067,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1068,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1069,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1070,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Germán Márquez,0,0,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1071,778189,Minnesota Twins,Chicago White Sox,Chris Paddack,Shane Smith,3,0,5.35,94.0,98.0,112.0,37.0,3.03,1.285,3.81,62.0,70.0,145.0,58.0,2.5,1.196,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,52,Overcast,"7 mph, In From LF",False,False,False,False,True,False,False,False,False,False,0.5993636363636363,0.579,11,10
1072,778196,Boston Red Sox,Seattle Mariners,Garrett Crochet,Bryan Woo,4,3,2.59,59.0,62.0,255.0,46.0,5.54,1.028,2.94,61.0,64.0,198.0,36.0,5.5,0.927,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,68,Sunny,"8 mph, R To L",False,False,False,False,False,False,False,False,False,True,0.7169,0.7120000000000001,10,12
1073,778190,Kansas City Royals,Colorado Rockies,Cole Ragans,Germán Márquez,4,7,4.67,32.0,33.0,98.0,20.0,4.9,1.184,6.7,94.0,106.0,83.0,48.0,1.73,1.71,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,71,Partly Cloudy,"2 mph, R To L",False,False,False,False,False,True,False,False,False,False,0.5650000000000001,0.6781111111111111,10,9
1074,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Chase Dollander,2,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.52,71.0,76.0,82.0,49.0,1.67,1.551,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1075,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Chase Dollander,2,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.52,71.0,76.0,82.0,49.0,1.67,1.551,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1076,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Chase Dollander,2,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.52,71.0,76.0,82.0,49.0,1.67,1.551,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1077,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Chase Dollander,2,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.52,71.0,76.0,82.0,49.0,1.67,1.551,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1078,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Chase Dollander,2,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.52,71.0,76.0,82.0,49.0,1.67,1.551,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1079,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Chase Dollander,2,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.52,71.0,76.0,82.0,49.0,1.67,1.551,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1080,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Chase Dollander,2,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.52,71.0,76.0,82.0,49.0,1.67,1.551,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
1081,778195,Kansas City Royals,Colorado Rockies,Michael Lorenzen,Chase Dollander,2,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,6.52,71.0,76.0,82.0,49.0,1.67,1.551,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76,Cloudy,"5 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.6010909090909091,0.6435000000000001,11,10
